P_NAME,P_MASS,P_RADIUS,P_PERIOD,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,S_DISTANCE,S_TEMPERATURE,S_MASS,S_RADIUS,P_ESCAPE,P_POTENTIAL,P_GRAVITY,P_DENSITY,P_HILL_SPHERE,P_DISTANCE,P_PERIASTRON,P_APASTRON,P_DISTANCE_EFF,P_FLUX,P_TEMP_EQUIL,P_TEMP_SURF,P_TYPE,S_TYPE_TEMP,S_LUMINOSITY,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_TYPE_TEMP,P_HABITABLE,S_LOG_G,Atmospheric_Retention,Long_Term_Stability,ESI
Kepler-1443 b,0.8709999999999809,0.9699999999999998,2.418113199993968,0.03680000000000039,0.0,593.646,6289.0,1.19,1.27,0.94759598,0.8979381400000008,0.9257094299999999,0.95433962,0.00033173410999998154,0.03680000000000039,0.03680000000000039,0.03680000000000039,0.03680000000000039,2687.2271,1834.1118,2071.341,Terran,F,3.6391504,5.1506705,0.0,0.44538247,0.0,0.0,Hot,0.0,4.3,1.176375776437997,1.0112250375802105,7.275803777575442
Kepler-1447 b,8.750000000000057,2.9,56.674729000005755,0.28359999999999985,0.0,890.296,5722.0,0.97,0.95,1.7370208,3.017241400000003,1.0404280999999997,0.35876829999999993,0.005905231300000091,0.28359999999999985,0.28359999999999985,0.28359999999999985,0.28359999999999985,11.287234000000012,466.92443,526.38671875,Neptunian,G,0.9078205300000013,2.5725496,0.0,0.44926725,0.0,0.0,Hot,0.0,4.47,8.485443791006961,31.23965482472614,25.396725926303514
Kepler-127 c,7.560000000000059,2.66,29.393194999996922,0.20000000000000018,0.03,352.794,6106.0,1.27,1.36,1.6858545,2.8421053,1.0684605999999999,0.40167693000000004,0.0035168971999999243,0.20009000000000032,0.19399999999999995,0.2060000000000004,0.20002251000000015,63.846270000000004,719.96316,814.4235229492188,Neptunian,F,2.5527013,4.3138373,0.0,0.45514737,0.0,0.0,Hot,0.0,4.27,5.322850220329073,7.599792423813949,17.200770400908496
Kepler-1606 b,4.939999999999998,2.07,196.4352199999994,0.6421000000000001,0.0,831.287,5422.0,0.9,0.86,1.5448215000000003,2.3864734,1.1528856999999997,0.55694962,0.011329638999999947,0.6421000000000001,0.6421000000000001,0.6421000000000001,0.6421000000000001,1.636042800000041,288.10339000000005,325.3675099999999,Superterran,G,0.6745280300000003,2.2175007,0.0,0.43992332,1.0,0.0,Warm,2.0,4.53,12.208957627198686,95.19248592234185,42.735195565699684
Kepler-1429 b,2.2099999999999795,1.29,4.4848748999938834,0.054999999999999716,0.0,1214.09,5902.0,1.05,1.07,1.3088844000000006,1.7131783000000027,1.3280452,1.0294924,0.00070504298999996,0.054999999999999716,0.054999999999999716,0.054999999999999716,0.054999999999999716,454.22875,1176.0299,1328.141,Terran,G,1.3740420000000002,3.1649275,0.0,0.46129344,0.0,0.0,Hot,0.0,4.4,2.534145653855385,4.002788852160247,12.985238776719537
Kepler-606 b,11.0,3.31,24.31575999999768,0.16999999999999993,0.0,1215.11,6161.0,1.13,1.22,1.8229819,3.323262800000002,1.0040069000000003,0.30332534999999994,0.003630827200000075,0.16999999999999993,0.16999999999999993,0.16999999999999993,0.16999999999999993,62.10150999999996,715.11395,803.7593383789062,Neptunian,F,1.7947335999999998,3.6171271,0.0,0.44444334,0.0,0.0,Hot,0.0,4.32,5.832178264095384,9.472157873458208,16.061327241314963
Kepler-1593 b,10.199999999999989,3.17,174.5098399999988,0.5460000000000003,0.0,638.249,4995.0,0.81,0.77,1.7937853,3.2176655999999966,1.0150365,0.32020077999999996,0.012706217000000075,0.5460000000000003,0.5460000000000003,0.5460000000000003,0.5460000000000003,0.7475060499998563,236.86636,272.9049987792969,Neptunian,K,0.2228435099999988,1.2745702000000003,0.0,0.41340045,1.0,1.0,Warm,0.0,4.59,16.90181855246578,100.0,38.33466561455709
Kepler-733 b,8.350000000000023,2.82,20.834247000006144,0.14829999999999988,0.0,916.706,5418.0,0.9,0.86,1.7207536,2.960992900000001,1.0499975,0.37233953,0.0031170304999998955,0.14829999999999988,0.14829999999999988,0.14829999999999988,0.14829999999999988,22.893789999999854,557.22313,627.8232421875,Neptunian,G,0.5035006100000006,1.91586,0.0,0.43992332,0.0,0.0,Hot,0.0,4.53,7.047835559593862,29.45378755350459,21.79553760870281
Kepler-1641 b,9.850000000000023,3.11,19.672265999994124,0.14730000000000043,0.0,860.37,6152.0,1.12,1.19,1.7796636000000001,3.167202600000003,1.0183931,0.3274575900000001,0.0030413102999999886,0.14729999999999954,0.14730000000000043,0.14729999999999954,0.14729999999999954,62.315274000000045,715.72854,810.1090087890625,Neptunian,F,1.3520725999999996,3.1395237,0.0,0.44664794,0.0,0.0,Hot,0.0,4.34,5.6489654835612475,10.894385405044114,16.29469388939631
Kepler-57 c,9.099999999999966,1.5499999999999998,11.609257000003709,0.09600000000000009,0.0,644.14,5145.0,0.83,0.73,2.423008,5.870967700000001,3.7877211,2.443691,0.002133262300000105,0.09600000000000009,0.09600000000000009,0.09600000000000009,0.09600000000000097,49.36936400000002,675.24922,762.58789,Terran,K,0.4549880599999998,1.8212257000000003,0.0,0.30875173,0.0,0.0,Hot,0.0,4.63,8.170326439356387,21.099454785692647,30.60034508077514
Kepler-212 b,1.3199999999999932,1.0899999999999999,16.25758200000564,0.133,0.0,687.194,5852.0,1.17,1.46,1.1004586,1.2110091999999995,1.1110176000000003,1.0192822,0.001384946199999959,0.133,0.133,0.133,0.133,136.55157999999983,870.81097,983.44415,Terran,G,2.4154608,4.1962733,0.0,0.43914721,0.0,0.0,Hot,0.0,4.18,2.8773882947133154,5.506195753621835,17.846694027937872
Kepler-221 e,7.410000000000025,2.6300000000000003,18.369917000003625,0.1299999999999999,0.0,385.231,5243.0,0.82,0.82,1.6785382000000002,2.817490499999998,1.0712891999999998,0.40733427999999994,0.0027085075999999653,0.1299999999999999,0.1299999999999999,0.1299999999999999,0.1299999999999999,23.340669000000048,559.92265,631.5716552734375,Neptunian,K,0.3944573000000009,1.6957576,0.0,0.43133578,0.0,0.0,Hot,0.0,4.54,6.834127291297738,32.95667236986097,22.241178899564126
Kepler-1641 c,9.009999999999991,2.95,32.65721200000553,0.20650000000000013,0.0,860.37,6152.0,1.12,1.19,1.7476376,3.054237299999997,1.0353347,0.35096090999999996,0.004138798000000055,0.20650000000000013,0.20650000000000013,0.20650000000000013,0.20650000000000013,31.70734600000003,604.49078,684.87451171875,Neptunian,F,1.3520725999999996,3.1395237,0.0,0.44664794,0.0,0.0,Hot,0.0,4.34,6.561676891530063,15.272848514199621,19.690568552406265
Kepler-189 c,22.700000000000045,2.3799999999999994,20.134865999993053,0.13699999999999957,0.0,591.534,5235.0,0.79,0.7499999999999999,3.0883353,9.5378151,4.0074853,1.6838174,0.004197319900000052,0.13700000000000045,0.13699999999999957,0.13700000000000045,0.13700000000000045,18.99148200000002,531.78909,600.57222,Superterran,K,0.35645112999999906,1.6119953,0.0,0.31161393,0.0,0.0,Hot,0.0,4.62,13.223111832531028,38.434441209374185,35.72499545913486
Kepler-160 b,3.589999999999975,1.7149999999999999,4.309397000004537,0.05510999999999999,0.0,937.013,5471.0,0.97,1.12,1.4468221999999997,2.093294499999999,1.2205798999999997,0.71170837,0.0008526874999998935,0.05510999999999999,0.05510999999999999,0.05510999999999999,0.05511000000000088,332.30676,1087.6383,1228.3166,Superterran,G,1.0092529000000008,2.7124626,0.0,0.38297352,0.0,0.0,Hot,0.0,4.47,3.0288607536991212,5.460474772973152,12.918845196352818
Kepler-26 b,5.1200000000000045,2.78,12.279999999998836,0.0855100000000002,0.0,335.307,3914.0,0.54,0.51,1.3571023000000002,1.8417266000000012,0.6624915900000001,0.23830633000000012,0.0018103431000000558,0.0855100000000002,0.0855100000000002,0.0855100000000002,0.0855100000000002,11.91149299999995,473.25069,537.0450439453125,Neptunian,M,0.08709635900000112,0.7968264899999999,0.0,0.34886689,0.0,0.0,Hot,0.0,4.68,6.49794960015828,98.17861616924664,21.738090367768628
Kepler-572 b,7.180000000000007,2.5799999999999996,17.205235000001267,0.1192000000000002,0.0,504.667,5212.0,0.83,0.79,1.6682163,2.782945699999999,1.0786610999999997,0.41808570999999994,0.002447617899999921,0.1192000000000002,0.1192000000000002,0.1192000000000002,0.1192000000000002,25.908811000000014,574.72698,649.9270629882812,Neptunian,K,0.368128969999999,1.6381881,0.0,0.43480231,0.0,0.0,Hot,0.0,4.57,6.600277633338381,32.37995640495246,21.799675828663666
Kepler-223 d,8.0,5.24,14.788690000001225,0.12009999999999987,0.037,1859.71,5803.0,1.12,1.72,1.2356040999999998,1.5267175999999978,0.2913583099999997,0.055602731000000016,0.0022279830000000445,0.12018221000000029,0.11565630000000038,0.12454370000000026,0.12012056000000015,163.00896,909.99925,1028.4681396484375,Neptunian,G,2.3496328,4.1386983,0.0,0.51624152,0.0,0.0,Hot,0.0,4.46,3.089320478902122,4.922313818567729,7.102341379039857
Kepler-646 b,4.620000000000061,1.9900000000000002,15.873645999992732,0.11489999999999956,0.0,451.794,5634.0,0.93,0.91,1.5236824000000002,2.3216079999999977,1.1666372000000003,0.58624985,0.00196106330000001,0.11490000000000045,0.11489999999999956,0.11490000000000045,0.11490000000000045,41.721502999999984,647.42534,731.16519,Superterran,G,0.5508077,2.0038433,0.0,0.44981975,0.0,0.0,Hot,0.0,4.49,5.358625534597534,20.860274829128127,21.343454266534106
Kepler-208 b,3.2900000000000773,1.63,4.228640000001178,0.05400000000000027,0.0,775.328,6092.0,1.16,1.31,1.4207058,2.0184049,1.2382852,0.75968418,0.0007645836000000905,0.05400000000000027,0.05400000000000027,0.05400000000000027,0.05400000000000027,698.5741,1309.6427,1479.0356,Superterran,F,2.0370421,3.8535745,0.0,0.48060809,0.0,0.0,Hot,0.0,4.26,2.470017277281416,2.6509025022114305,10.615629406747814
Kepler-161 b,12.100000000000023,2.12,4.921354999998584,0.05400000000000027,0.0,434.632,5078.0,0.86,0.81,2.3890473,5.7075472000000005,2.6922392,1.2699242,0.0013039911999999099,0.05400000000000027,0.05400000000000027,0.05400000000000027,0.05400000000000027,122.52155000000005,847.52561,957.147,Superterran,K,0.35727283999999937,1.6138522000000002,0.0,0.43997901,0.0,0.0,Hot,0.0,4.55,6.418308249113548,15.114499047842642,20.508376384635497
Kepler-1587 b,2.329999999999984,1.33,9.406046699994477,0.08779999999999966,0.0,1026.48,5933.0,1.08,1.22,1.3235859000000003,1.7518796999999964,1.3172028,0.99037803,0.0011348117000000713,0.08779999999999966,0.08779999999999966,0.08779999999999966,0.08779999999999966,274.79635999999994,1037.176,1171.3273,Terran,G,2.1183610999999996,3.9297395,0.0,0.48010811,0.0,0.0,Hot,0.0,4.3,2.905683663310845,4.144713571260333,14.831000696045866
Kepler-1588 b,0.3629999999999427,0.7599999999999998,7.849317400003201,0.07260000000000044,0.0,924.141,5817.0,0.96,0.99,0.6911089500000003,0.4776315800000006,0.6284625999999998,0.82692448,0.0005251302100000022,0.07259999999999955,0.07260000000000044,0.07259999999999955,0.07259999999999955,396.39371,1136.6622,1283.6813,Subterran,G,2.0892961000000003,3.9026874,0.0,0.46885912,0.0,0.0,Hot,0.0,4.43,1.3844069396352512,3.474854521577886,11.565653339027824
Kepler-1589 b,1.3199999999999932,1.0899999999999999,0.9916652700048871,0.020500000000000185,0.0,1513.1399999999999,6166.0,1.18,1.25,1.1004586,1.2110091999999995,1.1110176000000003,1.0192822,0.00021286441999990302,0.020500000000000185,0.020500000000000185,0.020500000000000185,0.020500000000000185,5075.6571,2150.1699,2428.2789999999995,Terran,F,2.1330449,3.9433358,0.0,0.44744634,0.0,0.0,Hot,0.0,4.32,1.1653317784794444,0.9610674393211407,6.189538091960943
Kepler-1613 b,4.980000000000018,2.08,1.518429899995681,0.026399999999999757,0.0,1508.33,6005.0,1.08,1.12,1.5473302000000002,2.3942308000000025,1.1510724999999997,0.55340023,0.0004395325499999547,0.026399999999999757,0.026399999999999757,0.026399999999999757,0.026399999999999757,6234.3639,2263.5899,2556.3691,Superterran,F,4.3451022,5.6281254,0.0,0.45331924,0.0,0.0,Hot,0.0,4.37,1.5564454623216524,0.6075806456289969,5.018548434011465
Kepler-767 b,35.69999999999999,6.64,161.52800999999454,0.5873999999999997,0.0,2251.03,5694.0,0.96,0.94,2.3187294,5.376505999999999,0.8097147599999999,0.12194499000000003,0.019611832999999912,0.5873999999999997,0.5873999999999997,0.5873999999999997,0.5873999999999997,8.672256500000003,437.15227,491.5155029296875,Neptunian,G,2.9922646000000004,4.6705042,0.0,0.44591045,0.0,0.0,Hot,0.0,4.48,12.13074052198181,19.63061689130031,19.39582661582492
Kepler-229 b,5.480000000000018,2.1999999999999997,6.252972000002046,0.06200000000000028,0.0,826.265,5120.0,0.8,0.73,1.5782613999999997,2.490909100000003,1.1322314000000002,0.51465064,0.0011778061000000672,0.06200000000000028,0.06200000000000028,0.06200000000000028,0.06200000000000028,75.37314200000003,750.59189,847.67559,Superterran,K,0.28973435999999886,1.4533284000000002,0.0,0.33740663,0.0,0.0,Hot,0.0,4.63,4.787664650273647,21.398911747988926,17.704141887671103
Kepler-573 b,8.199999999999989,2.79,22.183296999995946,0.14860000000000007,0.0,771.471,5746.0,0.99,1.02,1.7143711,2.9390681,1.0534293999999997,0.37757327000000007,0.003007439799999956,0.14860000000000007,0.14860000000000007,0.14860000000000007,0.14860000000000007,48.413043000000016,671.95518,758.7230224609375,Neptunian,G,1.0690549000000003,2.791668,0.0,0.47913267,0.0,0.0,Hot,0.0,4.41,5.810266326534717,13.90012804768025,18.163138180540457
Kepler-208 d,1.8699999999999477,1.2000000000000002,11.131785999998101,0.10299999999999976,0.0,775.328,6092.0,1.16,1.31,1.2483322000000001,1.558333300000001,1.2986111,1.0821759,0.0012080465999999568,0.10299999999999976,0.10299999999999976,0.10299999999999976,0.10299999999999976,192.01075000000003,948.268,1070.9197,Terran,F,2.0370421,3.8535745,0.0,0.48060809,0.0,0.0,Hot,0.0,4.26,2.9974208950627075,5.0563510690328775,16.695104371693215
Kepler-161 c,11.800000000000011,2.0500000000000003,7.064240000006976,0.06799999999999962,0.0,434.632,5078.0,0.86,0.81,2.3991869,5.7560976,2.8078525,1.3696841,0.0016283784999999718,0.06799999999999962,0.06799999999999962,0.06799999999999962,0.06799999999999962,77.26488700000004,755.25786,852.94507,Superterran,K,0.35727283999999937,1.6138522000000002,0.0,0.43997901,0.0,0.0,Hot,0.0,4.55,7.232983646716129,19.0330728750609,23.639468894361535
Kepler-216 b,6.1200000000000045,2.3500000000000005,7.6936410000053,0.07899999999999974,0.0,1187.47,6091.0,1.11,1.26,1.6137705000000002,2.6042552999999984,1.1081938,0.4715718099999999,0.0013960099000001058,0.07899999999999974,0.07899999999999974,0.07899999999999974,0.07899999999999974,528.13606,1221.1982,1379.1515,Superterran,F,3.2960971,4.9018923,0.0,0.29958875,0.0,0.0,Hot,0.0,4.28,3.008875798944911,2.3967740513469624,10.111663318310816
Kepler-1611 b,0.45699999999999363,0.8100000000000005,5.176242899993667,0.05860000000000021,0.0,908.444,5605.0,0.94,0.93,0.7511308300000001,0.5641975300000013,0.6965401600000001,0.85992613,0.00046090595000003454,0.05860000000000021,0.05860000000000021,0.05860000000000021,0.05860000000000021,224.49401999999998,986.05446,1113.5936,Terran,G,0.7709034699999995,2.3706299,0.0,0.45839557,0.0,0.0,Hot,0.0,4.49,1.7344561581018942,7.601470518740855,13.952757651019947
Kepler-1618 b,2.1299999999999955,1.2599999999999998,6.108260199995129,0.07059999999999977,0.0,1229.25,6620.0,1.41,1.65,1.3001831,1.690476199999999,1.3416478,1.0647998,0.0008102955400000056,0.07059999999999977,0.07059999999999889,0.07059999999999977,0.07059999999999977,982.63131,1426.2556,1610.7316,Terran,F,4.8977882,5.9753557,0.0,0.44160557,0.0,0.0,Hot,0.0,4.15,2.075658024855644,1.4414669870779584,10.458653968881267
Kepler-1614 b,2.829999999999984,1.4900000000000002,3.9466141000011703,0.047100000000000364,0.0,1191.19,5121.0,0.79,0.76,1.3781613999999998,1.8993289000000004,1.2747174000000001,0.855515,0.0007208738499999701,0.047100000000000364,0.047100000000000364,0.047100000000000364,0.047100000000000364,241.52283,1004.244,1134.1358,Terran,K,0.5357966599999999,1.9763496,0.0,0.43936722,0.0,0.0,Hot,0.0,4.58,3.1247083462139185,8.790648303033537,14.820765685627501
Kepler-1612 b,1.079999999999984,1.0300000000000002,3.91795099999581,0.048199999999999577,0.0,764.726,5643.0,0.96,0.94,1.0239842000000001,1.0485437000000033,1.0180036000000001,0.98835299,0.0005014371000000573,0.048199999999999577,0.048199999999999577,0.048199999999999577,0.048199999999999577,279.1939,1041.3008,1175.9856,Terran,G,0.6486344299999995,2.1745218,0.0,0.45460543,0.0,0.0,Hot,0.0,4.48,2.2390599243489286,7.430996223866748,14.45117186162287
Kepler-1631 b,2.3899999999999864,1.3499999999999996,4.095139299999573,0.05109999999999992,0.0,1305.99,5679.0,0.97,0.95,1.3305527000000001,1.7703703999999973,1.3113855,0.97139664,0.0006903694100000024,0.05109999999999992,0.05109999999999992,0.05109999999999992,0.05109999999999992,389.18689,1131.4601,1277.8064,Terran,G,1.0162487000000002,2.7218473,0.0,0.44926725,0.0,0.0,Hot,0.0,4.47,2.677574027310733,5.028296715164301,13.378986206595128
Kepler-1615 b,4.899999999999977,2.06,47.312619000003906,0.2788000000000004,0.0,1393.83,5865.0,1.04,1.05,1.5422843,2.3786407999999994,1.15468,0.56052427,0.0046751864000000865,0.2788000000000004,0.2788000000000004,0.2788000000000004,0.2788000000000004,31.507536999999957,603.5362,681.5993,Superterran,G,2.4490631999999994,4.2253605,0.0,0.45452825,0.0,0.0,Hot,0.0,4.42,5.8184829624762155,11.383944685461788,22.60095858832528
Kepler-1632 b,6.660000000000025,2.47,448.3035600000003,0.6761999999999997,0.0,716.76,6137.0,1.12,1.19,1.6420585,2.696356299999998,1.0916422,0.4419604100000001,0.01225403600000008,0.6761999999999997,0.6761999999999997,0.6761999999999997,0.6761999999999997,5.5699290999999675,391.34711,441.96506000000005,Superterran,F,2.5468303,4.3088737,0.0,0.44835697,0.0,0.0,Hot,0.0,4.33,9.553778171643575,26.550650037421015,31.418757659174645
Kepler-1639 b,7.180000000000007,2.5799999999999996,9.878482000000076,0.0932000000000004,0.0,1031.31,6150.0,1.12,1.18,1.6682163,2.782945699999999,1.0786610999999997,0.41808570999999994,0.0017318222000000105,0.0932000000000004,0.0932000000000004,0.0932000000000004,0.0932000000000004,160.75635999999997,907.07198,1023.4658203125,Neptunian,F,1.3963684,3.1905368,0.0,0.45003403,0.0,0.0,Hot,0.0,4.34,4.191345692260698,6.674456397036799,13.656987192926945
Kepler-208 e,2.7900000000000205,1.4800000000000004,16.25945800000045,0.13199999999999967,0.0,775.328,6092.0,1.16,1.31,1.3730022000000002,1.8851350999999994,1.27374,0.86063511,0.0017690546999999945,0.13199999999999967,0.13199999999999967,0.13199999999999967,0.13199999999999967,116.91012999999998,837.65029,945.99438,Terran,F,2.0370421,3.8535745,0.0,0.48060809,0.0,0.0,Hot,0.0,4.26,3.7321332561344462,6.479983894294559,18.08991469488482
Kepler-209 c,9.799999999999955,3.1,41.74988200000371,0.23099999999999987,0.0,576.946,5513.0,0.93,0.94,1.7780018,3.1612902999999974,1.0197710999999998,0.32895841000000003,0.005065763800000012,0.23099999999999987,0.23099999999999987,0.23099999999999987,0.23099999999999987,13.924386000000027,492.08907,556.4276123046875,Neptunian,G,0.7430191400000004,2.3273611,0.0,0.44816411,0.0,0.0,Hot,0.0,4.47,8.216710543235765,31.089374090686245,23.5387227286838
Kepler-1517 b,68.70000000000005,9.76,5.546083699999144,0.07800000000000029,0.0,847.299,7010.0,1.58,1.95,2.653099,7.038934399999999,0.7212022999999999,0.07389367799999991,0.0027435512000000273,0.07800000000000029,0.07800000000000029,0.07800000000000029,0.07800000000000029,1243.9725,1512.8728,1696.82421875,Jovian,F,7.568329,7.4278609,0.0,0.4396331,0.0,0.0,Hot,0.0,4.06,4.020601837268874,1.0306105878853877,4.481973729903853
Kepler-221 b,3.569999999999993,1.71,2.795905999999377,0.03699999999999992,0.0,385.231,5243.0,0.82,0.82,1.4448942000000002,2.0877192999999963,1.2208885,0.71396987,0.0006043266699999883,0.03699999999999992,0.03699999999999992,0.03699999999999992,0.03699999999999992,288.13536,1049.5396,1185.2901,Superterran,K,0.3944573000000009,1.6957576,0.0,0.43133578,0.0,0.0,Hot,0.0,4.54,3.1346268973067684,9.379975982191187,13.45904101689046
Kepler-656 c,2.5699999999999363,1.4100000000000001,5.254493900007219,0.06020000000000003,0.0,890.352,5550.0,1.05,0.95,1.3500722,1.822695000000003,1.2926915,0.91680249,0.0008115146200000645,0.06020000000000003,0.06020000000000003,0.06020000000000003,0.06020000000000003,138.61397,874.08056,987.13665,Terran,G,0.5023425899999996,1.9136555,0.0,0.42358893,0.0,0.0,Hot,0.0,4.5,3.51685273621583,11.983853489308975,17.559912769512184
Kepler-184 d,6.759999999999991,2.49,29.022358000001987,0.17900000000000027,0.0,610.326,5788.0,0.97,0.87,1.6476831,2.7148594000000017,1.0903049999999999,0.43787349,0.0034200301000000266,0.17900000000000027,0.17900000000000027,0.17900000000000027,0.17900000000000027,18.59062300000005,528.96044,597.3777,Superterran,G,0.59566214,2.0838371,0.0,0.38686274,0.0,0.0,Hot,0.0,4.51,7.092496757076805,30.050592102429118,23.939907983422536
